Redirect URL,Full URL,Page Type / AEM Template,Migration Type,Taxonomy: Pillar,Taxonomy: Need states,Taxonomy: Product families,Taxonomy: Product capabilities,Taxonomy: Platforms,Taxonomy: Services and advisory,Taxonomy: Insight and thought leader content type,Taxonomy: Topic,Taxonomy: Theme,Taxonomy: Series,Taxonomy: Time horizon,Taxonomy: Market conditions,Taxonomy: Regulatory and operating context,Taxonomy: Vehicle type/segment,Taxonomy: Industry/Sector,Taxonomy: Audience role,Taxonomy: Workflow stage,Taxonomy: Content formats,Taxonomy: Asset attributes,Taxonomy: Campaign type,Taxonomy: Brand/ data source,Taxonomy: Market - sales region,Taxonomy: Market - region,Taxonomy: Market - Country
Global automotive markets
Market volatility trends","Automotive consumer trends
Automotive industry forecast and analysis
Automotive supply chain",,,"Automotive OEMs
Automotive suppliers and supply chain
Business development
Competitive intelligence
Electric vehicles (EVs)
Hybrid vehicles
Internal combustion engine vehicles (ICE)
Light vehicles
Market analyst
OEM strategist
Product planner
Used vehicles",,Explore and understand,,Dataset,,,,,
https://www.mobilityglobal.com/en-us/products/automotive-truck-commercial-vehicle-forecasts,https://www.spglobal.com/mobility/en/products/automotive-truck-commercial-vehicle-forecasts.html,Product,Manual,Planning solutions,"Plan the market
Plan the vehicle
Target business opportunities","Benchmarking and market performance
Forecasting and planning
Technology and electrification intelligence","Competitive benchmarking
EV and electrification forecasting
Feature and component benchmarking
Market and sales forecasting
Powertrain and propulsion forecasting
Production forecasting
Supplier and component analysis
Technology and feature forecasting",Analytics platform,Custom reporting,,,,,"Automotive consumer demand
Automotive parts and components
Automotive supply chain disruption and resilience
Automotive supply chain risk management
Competitive landscape
Global automotive markets
Market volatility trends
Vehicle production forecasts","Automotive industry forecast and analysis
Automotive supply chain
Commercial vehicle market
Electric vehicle industry",,,"Automotive OEMs
Business development
Commercial vehicles
Competitive intelligence
Electric vehicles (EVs)
Heavy-duty trucks
Internal combustion engine vehicles (ICE)
OEM strategist
Product planner",,Plan and forecast,,Forecast model,,,,,
https://www.mobilityglobal.com/en-us/products/commercial-vehicle-aftermarket-parts-report,https://www.spglobal.com/mobility/en/products/commercial-vehicle-aftermarket-parts-report.html,Product,Manual,Sales solutions,Assess and react to the market,Vehicle lifecycle and aftermarket intelligence,"Aftermarket performance analysis
Market trend and performance analysis",,Custom reporting,,,,,,,,,"Aftermarket provider
Automotive aftermarket",,,,,,,North America,North America,United States
https://www.mobilityglobal.com/en-us/products/commercial-vehicle-insight-intelligence,https://www.spglobal.com/mobility/en/products/commercial-vehicle-insight-intelligence.html,Product,Manual,Sales solutions,"Assess and react to the market
Plan the market
Target business opportunities","Benchmarking and market performance
Forecasting and planning","Market trend and performance analysis
Production forecasting
Registration and sales benchmarking
Registration data intelligence
Share and mix analysis",,Custom reporting,,,,,,,,,"Automotive OEMs
Commercial vehicles
Fleet management and leasing
OEM strategist",,,,,,,"ASEAN
Central Europe
East Europe
Greater China
Indian Subcontinent
Japan/Korea
Middle East/Africa
North America
Oceania
South America
West Europe","Europe
Greater China
Japan/Korea
Middle East/Africa
North America
South America
South Asia",
https://www.mobilityglobal.com/en-us/products/light-vehicle-scenario-forecast,https://www.spglobal.com/mobility/en/products/light-vehicle-scenario-forecast.html,Product,Manual,Planning solutions,"Manage the supply chain
Plan the market
Plan the vehicle
Target business opportunities","Benchmarking and market performance
Forecasting and planning",Scenario planning,Analytics platform,Custom reporting,,,,,"Automotive industry forecast and analysis
Automotive supply chain disruption and resilience
Automotive supply chain risk management
Competitive landscape
Vehicle production forecasts",Scenario planning insights,,,"Automotive OEMs
Automotive suppliers and supply chain
Business development
Competitive intelligence
Electric vehicles (EVs)
Hybrid vehicles
Internal combustion engine vehicles (ICE)
Light vehicles
OEM strategist
Product planner
Supply chain analyst",,Plan and forecast,,Forecast model,,,,,
https://www.mobilityglobal.com/en-us/products/lv-sales-demand-simulation-tool,https://www.spglobal.com/mobility/en/products/lv-sales-demand-simulation-tool.html,Product,Manual,Planning solutions,"Manage the supply chain
Plan the market
Plan the vehicle
Target business opportunities","Benchmarking and market performance
Forecasting and planning",Scenario planning,Analytics platform,Custom reporting,,,,,"Automotive industry forecast and analysis
Automotive supply chain disruption and resilience
Automotive supply chain risk management
Competitive landscape
Vehicle production forecasts",Scenario planning insights,,,"Automotive OEMs
Automotive suppliers and supply chain
Business development
Competitive intelligence
Electric vehicles (EVs)
Hybrid vehicles
Internal combustion engine vehicles (ICE)
Light vehicles
OEM strategist
Product planner
Supply chain analyst",,Plan and forecast,,Forecast model,,,,,
https://www.mobilityglobal.com/en-us/products/market-impact-training-videos,https://www.spglobal.com/mobility/en/products/market-impact-training-videos.html,Product,Manual,Sales solutions,"Assess and react to the market
Plan the market","Benchmarking and market performance
Sales and marketing effectiveness","Market trend and performance analysis
Registration and sales benchmarking
Share and mix analysis",,,,,,,,,,,"Dealer / retailer
Light vehicles
Market analyst",,,,,,,North America,North America,United States
https://www.mobilityglobal.com/en-us/products/medium-heavy-vehicle-model,https://www.spglobal.com/mobility/en/products/medium-heavy-vehicle-model.html,Product,Manual,Planning solutions,"Manage the supply chain
Plan the market
Plan the vehicle
Target business opportunities",Forecasting and planning,Market and sales forecasting,Analytics platform,Custom reporting,,,,,"Automotive consumer demand
Automotive supply chain disruption and resilience
Automotive supply chain risk management
Automotive sustainability and ESG
Competitive landscape
Demographic trends
Global automotive markets
Market volatility trends","Automotive industry forecast and analysis
Automotive supply chain
Commercial vehicle market",,,Commercial vehicles,,Plan and forecast,,Forecast model,,,,,
https://www.mobilityglobal.com/en-us/products/mhcv-alternative-propulsion,https://www.spglobal.com/mobility/en/products/mhcv-alternative-propulsion.html,Product,Manual,Planning solutions,"Manage the supply chain
Plan the market
Plan the vehicle
Target business opportunities",Forecasting and planning,Powertrain and propulsion forecasting,Analytics platform,Custom reporting,,,,,"Automotive consumer demand
Automotive supply chain disruption and resilience
Automotive supply chain risk management
Automotive sustainability and ESG
Competitive landscape
Demographic trends
Global automotive markets
Market volatility trends","Automotive industry forecast and analysis
Automotive supply chain
Commercial vehicle market",,,Commercial vehicles,,Plan and forecast,,Forecast model,,,,,
https://www.mobilityglobal.com/en-us/products/mhcv-export-forecast,https://www.spglobal.com/mobility/en/products/mhcv-export-forecast.html,Product,Manual,Planning solutions,"Manage the supply chain
Plan the market
Plan the vehicle
Target business opportunities",Forecasting and planning,"Competitive benchmarking
Market demand modeling
Market trend and performance analysis
Production forecasting
Scenario planning",Analytics platform,Custom reporting,,,,,"Automotive consumer demand
Automotive supply chain disruption and resilience
Automotive supply chain risk management
Automotive sustainability and ESG
Competitive landscape
Demographic trends
Global automotive markets
Market volatility trends","Automotive industry forecast and analysis
Automotive supply chain
Commercial vehicle market",,,Commercial vehicles,,Plan and forecast,,Forecast model,,,,,
https://www.mobilityglobal.com/en-us/products/mhcv-plant-capacity-forecast,https://www.spglobal.com/mobility/en/products/mhcv-plant-capacity-forecast.html,Product,Manual,Planning solutions,"Plan the market
Plan the vehicle",Forecasting and planning,"Market demand modeling
Production forecasting
Scenario planning",Analytics platform,Strategic advisory,,,,,"Automotive industry forecast and analysis
Regulations and compliance","Automotive industry forecast and analysis
Commercial vehicle market",,,"Automotive OEMs
Commercial vehicles
Fleet manager",,Plan and forecast,,Forecast model,,,"ASEAN
Central Europe
East Europe
Greater China
Indian Subcontinent
Japan/Korea
Middle East/Africa
North America
Oceania
South America
West Europe",,
https://www.mobilityglobal.com/en-us/products/mobility-and-energy-service,https://www.spglobal.com/mobility/en/products/mobility-and-energy-service.html,Product,Manual,Planning solutions,"Plan the market
Target business opportunities","Forecasting and planning
Technology and electrification intelligence","Autonomous and connected vehicle analysis
Charging and infrastructure analysis
Component forecasts
EV and electrification forecasting
Market demand modeling
Powertrain and propulsion forecasting
Technology and feature forecasting",Analytics platform,Strategic advisory,,,,,"Automotive consumer demand
Consumer behavior insights
Software defined vehicles (SDV)","Automotive industry forecast and analysis
EV battery technology
Electric vehicle industry
Future of mobility
Software-defined vehicles",,,"Energy, utilities and charging infrastructure
Technology and mobility providers",,Plan and forecast,,Forecast model,,,"ASEAN
Central Europe
East Europe
Greater China
Indian Subcontinent
Japan/Korea
Middle East/Africa
North America
Oceania
South America
West Europe",,
https://www.mobilityglobal.com/en-us/products/mobility-insight,https://www.spglobal.com/mobility/en/products/mobilityinsight.html,Product,Manual,Planning solutions,"Plan the market
Plan the vehicle",Forecasting and planning,"Autonomous and connected vehicle analysis
EV and electrification forecasting
Market trend and performance analysis
Production forecasting
Scenario planning
Sustainability and ESG analytics
Technology and feature forecasting",Analytics platform,Strategic advisory,,,,,"Automotive consumer demand
Automotive industry forecast and analysis
Automotive sustainability and ESG
Autonomous vehicles and ADAS
Connected cars and vehicles
EV adoption
Mobility business models (Subscription, MaaS)
Software defined vehicles (SDV)","Automotive consumer trends
Future of mobility",,,"Business development
Electric vehicles (EVs)
Hybrid vehicles
Light vehicles
Product planner
Technical specialists
Technology and mobility providers",,Explore and understand,,Forecast model,,,"Central Europe
